"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NIT2",119.598375250635,-0.564821348173383,0.175627293589381,-3.21602261601743,0.0012998058832503,0.0423746390704919
"RRAD",37.2068160100849,1.29480789058589,0.402852399934096,3.21409998003665,0.00130854101424907,0.042453163290129
"HES4",238.029484809311,-0.739627018927074,0.230141064456171,-3.21379854861987,0.00130991541286162,0.042453163290129
"CTNS",376.436777202598,0.789332625908027,0.245651324775853,3.21322356648499,0.00131254078089096,0.042453163290129
"ARPC4",608.306638034364,-0.270357147985089,0.0841310907853275,-3.21352243815481,0.0013111755276453,0.042453163290129
"SCML2",30.1731565598428,0.51011262146583,0.158929279810815,3.20968308717597,0.00132881390096625,0.0429155477569503
"PAPOLA",1427.96947119382,0.558134117841384,0.173945667407226,3.20866927104732,0.00133350787706865,0.0430031522377727
"LOC101928269",4.09369294842023,1.30423010978304,0.406595620504425,3.2076836149022,0.00133808613488105,0.043055552516673
"LMNTD1",13.6337135394859,1.19979070087678,0.374111570400908,3.2070398132596,0.00134108434323692,0.043055552516673
"ZNF202",204.312190581958,0.409429529879612,0.127664414459463,3.20707639331725,0.00134091382260341,0.043055552516673
"MSL2",636.663381775934,0.299154569845334,0.0932933351321972,3.20660173013893,0.00134312805502041,0.043057471459539
"CDH16",2.44255456924592,-2.79342214446514,0.871408548943934,-3.20564005006665,0.00134762449178986,0.043137897264477
"BAIAP2-AS1",825.792917631194,-0.713600290963071,0.222678812039216,-3.20461692977507,0.00135242344148022,0.0432260633779608
"DDIT4",1405.94001125367,0.867042954994906,0.270595383111528,3.20420453972619,0.00135436221245972,0.0432260633779608
"BEX2",670.340814620417,-0.782596932516466,0.244305606167812,-3.20335232904523,0.00135837683999087,0.0432905323910746
"OR7E47P",3.06948440312849,-2.2629284759785,0.706796098151013,-3.20167086646113,0.00136633015441379,0.0434164909827854
"ANKMY2",382.498466270014,-0.576455432067393,0.180039572632026,-3.20182626319372,0.00136559333089004,0.0434164909827854
"SNORA71B",101.28602964744,0.946644514424245,0.295817738400923,3.20009381297227,0.00137382862616756,0.0435909395814539
"DCT",68.5272633086998,-0.613193646747002,0.191847301010947,-3.19625891798192,0.00139222117451237,0.0441100381758276
"FAM151A",47.0087375035175,1.08053499563414,0.338172824314131,3.19521533945147,0.00139726544048872,0.0442053234036831
"LINC01336",19.3081673429058,-1.06120196825423,0.332573841075364,-3.19087624216887,0.00141842023892334,0.044514412014575
"PEX14",410.905941411476,-0.408778631871713,0.128121450992416,-3.19055574773275,0.00141999442651229,0.044514412014575
"HVCN1",113.229171928171,0.718065813123904,0.225079856746378,3.19027132638096,0.00142139278100265,0.044514412014575
"ATP2B1-AS1",168.633883564737,-0.872447249623745,0.273467109965174,-3.19031875436446,0.00142115951367409,0.044514412014575
"RAB5C",922.252741113567,-0.343457814906308,0.107618309631269,-3.19144405894399,0.00141563521627632,0.044514412014575
"ATP6V1E1",1376.6469204437,-0.690916022913335,0.216406254287238,-3.19268047584372,0.00140958828236606,0.044514412014575
"SEMA3G",236.029231778702,-1.06306026781865,0.333085873474305,-3.19155014510291,0.00141511544511592,0.044514412014575
"SLC35B1",201.102732754916,-0.39741059418923,0.12464919215763,-3.18823240897277,0.00143145432630995,0.044764918218883
"COBL",4225.22289075484,0.545045900486545,0.17100398635769,3.18732862371097,0.0014359352465628,0.0447880272415002
"HIST1H2BN",69.644843881997,-0.823698476347818,0.258435395682178,-3.18725101170273,0.00143632064507599,0.0447880272415002
"CA3-AS1",18.288587836486,0.985086335240678,0.310018900422327,3.17750412603467,0.00148548576248407,0.0450438556357153
"IVD",1081.66294874741,-0.307748548077019,0.0968281247236451,-3.17829710071694,0.0014814286397909,0.0450438556357153
"ZCCHC17",490.380290448543,-0.415633380038569,0.13056171864324,-3.18342454708556,0.00145544040635878,0.0450438556357153
"TRIM8",2284.44799476979,0.404350741835875,0.127219834712778,3.17836242083454,0.00148109489588092,0.0450438556357153
"ADORA2A-AS1",44.5056641626158,1.27318452433903,0.400579631984281,3.1783556194115,0.00148112964355918,0.0450438556357153
"ERI3-IT1",64.2067259838258,0.813186304240404,0.255579356535229,3.18173703566827,0.001463946728533,0.0450438556357153
"HIGD1A",674.605619825522,-0.593155892852519,0.186527167129457,-3.17999732682824,0.00147276410902658,0.0450438556357153
"PCED1B",28.388539572196,-0.770280611350489,0.24198872115353,-3.18312608818567,0.00145694153918696,0.0450438556357153
"HEATR9",36.7428913595693,1.23382227734024,0.387747863557342,3.18202211617802,0.00146250650045127,0.0450438556357153
"KMO",19.2433010511255,-1.10168373554007,0.346845559430951,-3.17629476746809,0.00149169296020757,0.0450438556357153
"TCEAL5",392.918528463692,-0.849035387962106,0.267336811171376,-3.17590153126287,0.00149371644150199,0.0450438556357153
"LOC101929151",3.39989744805025,1.65900335022858,0.522201598270224,3.17694039184096,0.00148837623786166,0.0450438556357153
"C3orf80",269.283203538893,-1.20418946373394,0.378614906166634,-3.18051255806595,0.00147014767114938,0.0450438556357153
"COL6A6",52.8839721259178,0.605532601395013,0.190541053554475,3.17796396156639,0.00148313184539542,0.0450438556357153
"SERPINF1",399.530236721273,-0.730583380349866,0.229923210172796,-3.17751035139429,0.00148545387163801,0.0450438556357153
"EFR3B",2799.53701392926,-0.578074884652557,0.181891508719184,-3.1781301322044,0.00148228205678843,0.0450438556357153
"COLGALT1",633.373620302855,0.416134104853679,0.130758777082313,3.18245638372499,0.00146031508817952,0.0450438556357153
"NPNT",104.339710799938,0.920900524658302,0.290086264938719,3.17457472470419,0.00150056248558366,0.0450438556357153
"MTHFD2L",122.274033803966,0.422536713443345,0.133084946675903,3.17493994623099,0.00149867514126138,0.0450438556357153
"GMPR2",453.598631714073,-0.356062442763311,0.112033993360601,-3.17816434175707,0.00148210716648847,0.0450438556357153
"TSPAN10",8.45081611465787,1.43550853850593,0.452149659192239,3.17485263854992,0.00149912611952358,0.0450438556357153
"INTS6-AS1",31.1291053483427,0.629038892398073,0.197583702277985,3.18365778728584,0.00145426829076999,0.0450438556357153
"MARCH2",711.724629586942,-0.267982633290732,0.084401548630176,-3.17509142474337,0.00149789299213906,0.0450438556357153
"NLRP14",10.7952032376087,-1.02183371926283,0.320923191113761,-3.18404449275405,0.00145232687399563,0.0450438556357153
"EBNA1BP2",351.71972731617,-0.470734690815727,0.148106708394972,-3.17834820527082,0.00148116752239618,0.0450438556357153
"ETS2",1687.05194457903,-0.527311654196687,0.166074389084691,-3.17515335810015,0.00149757331173995,0.0450438556357153
"TCP11",4.12678982813319,-1.43269246873553,0.450699576068808,-3.17881920642588,0.001478762949999,0.0450438556357153
"TSTA3",172.841273941707,-0.439212605496129,0.138406890975641,-3.17334348311768,0.00150694128169992,0.0451728544706262
"CXCR2",15.5825032679279,1.41266045189582,0.445397336291598,3.17168590108264,0.00151556831054264,0.0453687986809749
"ZBTB34",361.58227989518,0.406014628270226,0.128044830985253,3.17087870823138,0.00151978586639392,0.0454323865817456
"COL8A2",86.5304535376886,1.02744854558134,0.324106151275293,3.17009887513254,0.00152387073355298,0.0454417600025005
"NLRP3",107.024966890485,-0.8491269285789,0.268080349135474,-3.16743443268867,0.00153790385521811,0.0454417600025005
"TRPA1",15.909912364532,-1.06116016862368,0.33499301008094,-3.1677083899968,0.0015364555028143,0.0454417600025005
"PRDX2",1500.38762551001,-0.503604095477015,0.158928062258808,-3.16875502236298,0.00153093374636854,0.0454417600025005
"C17orf67",67.40844711936,0.679276813988646,0.214447432464643,3.16756794978481,0.00153719782250982,0.0454417600025005
"DUSP5",111.333116192797,-1.11702697682588,0.352404099997907,-3.16973320353685,0.00152578964966305,0.0454417600025005
"KIF23",10.034238417341,-0.80439921282765,0.25400436483441,-3.16687161400574,0.0015408833005441,0.0454417600025005
"PAK1",2316.13334386157,-1.02867904487436,0.324564284859381,-3.16941540662749,0.00152745914364657,0.0454417600025005
"AKT1S1",473.788540914625,0.274955226579023,0.0868179865546473,3.16703067521559,0.00154004072505844,0.0454417600025005
"LDB1",1269.80382456002,-0.280950152788346,0.0887161740701742,-3.1668425259876,0.00154103743085474,0.0454417600025005
"ARF1",3158.24990238283,-0.453914356735591,0.143358924073705,-3.16627904170249,0.00154402599966181,0.0454681089154143
"CD38",121.019784305814,-1.38317213512792,0.436961030648057,-3.16543590415039,0.00154850774367626,0.045538297508138
"GPR141",11.5537924363652,1.23124521040369,0.389042088275475,3.16481236223435,0.00155182991769666,0.0455742418183636
"TSACC",9.60692099237164,1.1157165323057,0.352696483019589,3.1633900138543,0.00155943263570668,0.0457356303955973
"THCAT155",65.222137184799,-1.08672207495281,0.343701692947969,-3.16181763794025,0.0015678771849257,0.0458593511380626
"ACP6",168.25608928907,0.411595800622419,0.130172894006737,3.16191634028752,0.00156734586133751,0.0458593511380626
"SVOP",1261.04647067855,-1.01785490777815,0.322078784185749,-3.16026685940024,0.00157624696716342,0.0460421102669551
"GBP6",7.22958934958683,-1.3365840603131,0.423054655117356,-3.15936497600371,0.00158113346508052,0.0460608585136142
"ZNF37A",730.043891515037,0.319624685130416,0.101161611760889,3.15954520263969,0.00158015586481945,0.0460608585136142
"EXT1",291.695521758793,-0.35571256432801,0.112662658384419,-3.15732443587718,0.00159224084098342,0.04626717999294
"S100A16",351.295866707878,-0.578700636884341,0.18331348866262,-3.15689064185239,0.0015946113732995,0.04626717999294
"EP300",2628.97163635523,0.258481969103094,0.0818770714724918,3.15695181147186,0.00159427690611743,0.04626717999294
"UHRF1",115.088244977619,1.22167427419801,0.387222005432548,3.154971197552,0.00160513950657957,0.0464214015100826
"FKBP9",430.646647897042,-0.414459038098183,0.131392260890942,-3.15436415575642,0.00160848241881685,0.0464214015100826
"JTB",592.219509506142,0.354677215027478,0.112432949576356,3.15456648930666,0.00160736747891751,0.0464214015100826
"TINAG",6.56830654018241,-1.01499545400891,0.321720396956674,-3.15489929643971,0.00160553512392967,0.0464214015100826
"SPCS1",255.293829525809,-0.523748583007391,0.166084524908569,-3.15350622398877,0.00161321788370117,0.0464701142140002
"ACADSB",440.815430881016,-0.521180778358594,0.165281960156178,-3.15328289830373,0.00161445266172216,0.0464701142140002
"LOC100996251",49.6181381297927,0.73729950233056,0.233902770298528,3.15216233390289,0.00162066145733966,0.0465870405412485
"LOC149684",10.5640547602091,1.4153548755458,0.449457864219417,3.14902683481548,0.00163815151918971,0.0466601414419338
"PCP2",19.6766475629439,1.24697573161544,0.395996109271325,3.14895955394616,0.00163852871362405,0.0466601414419338
"LINC00926",31.1972966227192,1.22075496415428,0.38775263327583,3.14828284682696,0.00164232696064234,0.0466601414419338
"MIR6847",1.71669998390514,2.36953679497988,0.752653847236507,3.14824245392491,0.00164255393547608,0.0466601414419338
"OVCH2",8.15346800098649,1.11559851103168,0.354249605022669,3.14918773433859,0.00163724979771935,0.0466601414419338
"PDZD9",17.264903263803,0.797365886999061,0.253125948508264,3.15007565086923,0.00163228189987146,0.0466601414419338
"SLC39A2",2.21189023300095,-2.11053721182133,0.670292198259391,-3.14868234674663,0.00164008365403899,0.0466601414419338
"ZIC5",98.3457397159451,1.06906320559343,0.339473841022522,3.14917698039214,0.00163731005129787,0.0466601414419338
"INTS8",328.923617079217,0.38899574786171,0.123473985952224,3.15042674666892,0.0016303213470106,0.0466601414419338
"ASS1",233.130546112344,-0.650477293566489,0.206687528996901,-3.14715308041756,0.00164868621483295,0.0466728750305215
"LINC01310",58.7617140831929,-1.21221196357772,0.385145357084005,-3.14741419383985,0.00164721444387717,0.0466728750305215
"NT5DC2",216.613798467823,0.530102438501415,0.168449431810694,3.14695296269773,0.00164981500125685,0.0466728750305215
"CHMP4B",1118.09691926116,-0.420280051188352,0.133571360222705,-3.14648327671153,0.00165246711145337,0.0466728750305215
"TMEM100",50.8357398303365,0.703669255969914,0.22365293017206,3.14625547462566,0.00165375482184357,0.0466728750305215
"MRPL28",464.974512358189,-0.466855267644049,0.148477028545575,-3.14429290656734,0.00166488704996615,0.0469260307083317
"EXOC3L4",1.94711223336474,-2.13731747013654,0.680022468129873,-3.14301007732048,0.00167220082946763,0.0470677231369799
"MIR655",1.88158927498747,-1.96316247990856,0.624683520644517,-3.14265130266774,0.00167425159018331,0.0470677231369799
"MAP1LC3A",910.28991137825,-0.424931296365966,0.135238999973947,-3.14207659364404,0.00167754145687634,0.0470992008261155
"TM2D2",235.684613637685,-0.433658747662833,0.138098430926892,-3.14021487972162,0.00168823953878377,0.0473309078104806
"MAF1",726.410503485008,0.244422510351703,0.0778444759170721,3.13988253465907,0.00169015590255368,0.0473309078104806
"ZBTB2",143.436316727359,0.301383697250265,0.0960251472470216,3.13859135748019,0.00169762007512428,0.0474786707350803
"PNISR",2378.60985722624,0.449964801559315,0.143441480256029,3.13692246312694,0.0017073127175224,0.0476270024529416
"ZNF814",362.19789490709,0.541845793156471,0.172725058648136,3.13704217209318,0.00170661577815452,0.0476270024529416
"CLDN16",7.19609452520807,-0.914927131652136,0.291714135747838,-3.13638257298238,0.00171045918355316,0.0476535245964751
"SPACA6",232.405601904541,0.891795368777276,0.284471205511287,3.13492315390737,0.00171899135361689,0.0478298324968557
"C17orf102",39.641401831212,-1.12635164025416,0.359745787139501,-3.1309654776232,0.00174232640759949,0.0482933716783291
"CDKN2C",118.64528929209,0.664847207866964,0.212307030604051,3.13153646384368,0.00173894190307021,0.0482933716783291
"SELENOM",469.306233828022,-0.405908545707053,0.129629572457029,-3.13129587649922,0.00174036724003949,0.0482933716783291
"CA5BP1",111.145927585953,0.375167260728565,0.119868886160752,3.12981352162931,0.00174917303763077,0.0484213041271691
"OTOGL",137.425490250845,-1.19137501889341,0.380828525443759,-3.12837652459242,0.00175774847842227,0.0485967072957944
"ZMYND8",1940.47580191927,0.343685354546623,0.110066602895424,3.12252168692044,0.00179308894487666,0.0492955240236714
"MYSM1",761.747606131121,-0.346315241844553,0.110902421258375,-3.12270226307976,0.00179198927666329,0.0492955240236714
"ABCB11",2.14532823642809,-2.08888130949782,0.668940348185459,-3.12267202174908,0.00179217339634427,0.0492955240236714
"TOB2",1555.79288752998,0.742842405101316,0.237879455708913,3.12276822261739,0.00179158775249869,0.0492955240236714
"LINC01478",2.11186268091872,-2.7773017607326,0.889502375255786,-3.12230954968946,0.00179438160524814,0.0492955240236714
"GSKIP",190.991074965456,-0.575244371923283,0.184365164974929,-3.12013591071561,0.00180767613549594,0.0495429117436949
"KCNE2",5.11614993342849,-1.26295610039802,0.404781824330272,-3.1200909341412,0.00180795217716474,0.0495429117436949
"LOC644285",293.074092087575,0.520243506063647,0.16694978804947,3.11616751444746,0.00183218161263121,0.0501435530125287
"SNHG10",56.8470848087606,0.494956857852962,0.158857750413707,3.11572369975003,0.00183494113423524,0.0501558280054251
"MXI1",1146.03555648457,0.600048432911598,0.19262319879777,3.11514104560984,0.00183856972046822,0.0501917970356248
"IARS",1174.38504416327,-0.423214797557109,0.135910263850374,-3.11392815794275,0.00184614435864613,0.0503352650950968
"INVS",410.247908660269,0.379703728899331,0.122020088791248,3.11181324862768,0.00185942085755262,0.0505733886052053
"ETV5",601.121307546159,-0.399530481174232,0.128392306159199,-3.11179457029798,0.00185953850191005,0.0505733886052053
"MUC5AC",7.39498918502371,-2.33391057395486,0.750430544255143,-3.11009538700406,0.00187026935823954,0.0506399983802593
"SMIM10L2B",562.182572928071,-0.926267902203933,0.297809300759931,-3.11027190836666,0.00186915193047956,0.0506399983802593
